user	item	rating
15	20	2
15	21	4
15	22	5
15	23	4
15	24	3
15	25	4
15	26	2
15	27	1
15	28	2
15	29	3
15	30	4
15	31	5
15	32	0
15	33	5
15	34	0
15	35	2
15	36	3
15	37	1
15	38	5
15	39	3
15	40	2
15	41	5
15	42	4
15	43	0
15	44	4
15	45	3
15	46	0
15	47	0
15	48	0
15	49	0
15	50	0
15	51	0
15	52	0
15	53	0
15	54	0
15	55	2
15	56	3
15	57	2
15	58	4
15	59	0
15	60	1
15	61	1
15	62	1
15	63	3
15	64	4
15	65	5
15	66	0
15	67	3
15	68	0
15	69	0
15	70	0
15	71	0
15	72	4
15	73	4
15	74	3
15	75	5
15	76	1
15	77	2
15	78	3
15	79	3
15	80	0
15	81	3
15	82	2
15	83	0
15	84	3
15	85	0
15	86	0
15	87	0
15	88	4
15	89	0
15	90	0
15	91	0
15	92	5
15	93	0
15	94	0
15	95	4
15	96	0
15	97	3
15	98	0
15	99	0
15	100	0
15	101	0
15	102	0
15	103	3
15	104	0
15	105	1
15	106	0
15	107	0
15	108	4
15	109	0
15	110	0
15	111	0
15	112	2
15	113	0
15	114	0
15	115	4
15	116	0
15	117	0
15	118	0
15	119	0
15	120	3
15	121	4
15	122	0
15	123	0
15	124	3
15	125	2
15	126	4
15	127	0
15	128	2
15	129	0
15	130	4
15	131	0
15	132	0
15	133	0
15	134	0
15	135	2
15	136	5
15	137	5
15	138	0
15	139	0
15	140	0
15	141	3
15	142	4
15	143	0
15	144	4
15	145	3
15	146	2
15	147	0
15	148	4
15	149	0
15	150	0
16	1	0
16	2	0
16	3	0
16	4	0
16	5	0
16	6	5
16	7	5
16	8	0
16	9	4
16	10	0
16	11	4
16	12	0
16	13	4
16	14	0
16	15	0
16	16	0
16	17	4,5
16	18	0
16	19	0
16	20	0
16	21	5
16	22	0
16	23	0
16	24	0
16	25	0
16	26	0
16	27	3
16	28	0
16	29	0
16	30	0
16	31	0
16	32	0
16	33	0
16	34	0
16	35	0
16	36	5
16	37	0
16	38	0
16	39	0
16	40	0
16	41	0
16	42	0
16	43	0
16	44	3
16	45	3
16	46	0
16	47	0
16	48	0
16	49	0
16	50	0
16	51	4
16	52	0
16	53	0
16	54	0
16	55	3
16	56	0
16	57	0
16	58	0
16	59	0
16	60	0
16	61	0
16	62	0
16	63	3,5
16	64	4
16	65	0
16	66	0
16	67	3,4
16	68	0
16	69	0
16	70	0
16	71	3,2
16	72	0
16	73	0
16	74	0
16	75	0
16	76	3
16	77	0
16	78	4
16	79	0
16	80	3
16	81	3
16	82	0
16	83	0
16	84	0
16	85	0
16	86	0
16	87	4,7
16	88	4,5
16	89	0
16	90	0
16	91	0
16	92	0
16	93	0
16	94	0
16	95	5
16	96	0
16	97	0
16	98	0
16	99	0
16	100	0
16	101	0
16	102	4
16	103	5
16	104	0
16	105	2
16	106	0
16	107	0
16	108	0
16	109	0
16	110	4
16	111	2,5
16	112	4
16	113	1
16	114	0
16	115	0
16	116	0
16	117	0
16	118	3
16	119	5
16	120	0
16	121	3,5
16	122	0
16	123	0
16	124	3,6
16	125	0
16	126	4
16	127	2
16	128	5
16	129	0
16	130	3,8
16	131	0
16	132	0
16	133	4
16	134	0
16	135	0
16	136	4
16	137	0
16	138	0
16	139	0
16	140	5
16	141	0
16	142	0
16	143	3
16	144	0
16	145	0
16	146	0
16	147	0
16	148	0
16	149	0
16	150	4
17	1	3
17	2	2
17	3	2
17	4	3,5
17	5	3
17	6	5
17	7	5
17	8	4
17	9	4
17	10	5
17	11	5
17	12	4
17	13	3
17	14	0
17	15	4,5
17	16	4
17	17	3,5
17	18	2
17	19	4
17	20	4
17	21	5
17	22	5
17	23	0
17	24	4
17	25	3,5
17	26	3
17	27	5
17	28	3,5
17	29	3,5
17	30	4
17	31	0
17	32	3,5
17	33	4
17	34	4,5
17	35	4
17	36	5
17	37	3
17	38	4,5
17	39	5
17	40	5
17	41	3,5
17	42	3,5
17	43	5
17	44	3,5
17	45	4
17	46	0
17	47	0
17	48	4
17	49	0
17	50	0
17	51	4
17	52	0
17	53	4,5
17	54	0
17	55	3,5
17	56	4
17	57	4
17	58	5
17	59	4
17	60	4
17	61	4
17	62	4
17	63	3,5
17	64	5
17	65	5
17	66	5
17	67	4
17	68	0
17	69	0
17	70	3,5
17	71	3
17	72	5
17	73	5
17	74	5
17	75	5
17	76	2
17	77	5
17	78	4
17	79	4,5
17	80	0
17	81	4
17	82	4
17	83	0
17	84	3,5
17	85	4
17	86	0
17	87	4
17	88	4,5
17	89	3,5
17	90	0
17	91	0
17	92	0
17	93	4
17	94	4
17	95	3
17	96	3
17	97	5
17	98	0
17	99	4
17	100	4
17	101	0
17	102	4
17	103	5
17	104	0
17	105	4
17	106	0
17	107	0
17	108	4,5
17	109	4
17	110	4
17	111	0
17	112	4
17	113	3,5
17	114	3,5
17	115	4
17	116	4
17	117	0
17	118	4
17	119	5
17	120	4
17	121	4
17	122	3,5
17	123	4
17	124	4,5
17	125	5
17	126	5
17	127	0
17	128	4
17	129	5
17	130	5
17	131	3,5
17	132	3,5
17	133	3,5
17	134	0
17	135	5
17	136	3,5
17	137	4
17	138	3,5
17	139	3,5
17	140	4
17	141	5
17	142	3,5
17	143	4
17	144	5
17	145	0
17	146	4
17	147	0
17	148	4
17	149	0
17	150	0
20	1	0
20	2	2
20	3	2
20	4	3
20	5	0
20	6	0
20	7	0
20	8	4
20	9	3
20	10	5
20	11	5
20	12	4
20	13	3
20	14	0
20	15	4
20	16	4
20	17	3
20	18	0
20	19	0
20	20	0
20	21	4
20	22	0
20	23	0
20	24	4
20	25	3
20	26	0
20	27	0
20	28	0
20	29	4
20	30	0
20	31	0
20	32	0
20	33	4
20	34	0
20	35	5
20	36	5
20	37	0
20	38	3
20	39	4,5
20	40	4,5
20	41	1,5
20	42	0
20	43	0
20	44	2,5
20	45	3,5
20	46	0
20	47	0
20	48	4
20	49	0
20	50	0
20	51	3,5
20	52	1,5
20	53	4,5
20	54	0
20	55	2,5
20	56	3
20	57	1,5
20	58	5
20	59	2
20	60	1,5
20	61	1
20	62	1,5
20	63	0
20	64	4,5
20	65	4
20	66	3
20	67	4,5
20	68	0
20	69	0
20	70	3
20	71	2,5
20	72	5
20	73	5
20	74	0
20	75	3
20	76	2,5
20	77	0
20	78	4
20	79	0
20	80	3,5
20	81	0
20	82	5
20	83	0
20	84	5
20	85	4,5
20	86	0
20	87	2,5
20	88	3
20	89	3
20	90	4
20	91	0
20	92	0
20	93	0
20	94	3,5
20	95	2
20	96	0
20	97	0
20	98	0
20	99	3,5
20	100	0
20	101	0
20	102	2
20	103	2,5
20	104	0
20	105	0
20	106	0
20	107	0
20	108	3
20	109	0
20	110	3,5
20	111	2,5
20	112	3
20	113	0
20	114	4
20	115	3
20	116	0
20	117	2
20	118	4,5
20	119	3,5
20	120	0
20	121	4
20	122	4,5
20	123	0
20	124	3
20	125	5
20	126	5
20	127	0
20	128	4,5
20	129	4,5
20	130	3,5
20	131	4
20	132	0
20	133	3
20	134	3,5
20	135	4,5
20	136	3,5
20	137	4
20	138	0
20	139	0
20	140	2
20	141	3,5
20	142	3,5
20	143	4,5
20	144	0
20	145	0
20	146	1,5
20	147	0
20	148	3,5
20	149	0
20	150	4
21	1	0
21	2	3
21	3	3
21	4	0
21	5	0
21	6	4
21	7	4
21	8	5
21	9	3
21	10	5
21	11	2
21	12	4
21	13	3
21	14	0
21	15	5
21	16	4
21	17	3
21	18	0
21	19	0
21	20	0
21	21	5
21	22	3
21	23	0
21	24	4
21	25	0
21	26	0
21	27	4
21	28	0
21	29	3
21	30	0
21	31	0
21	32	0
21	33	4
21	34	0
21	35	5
21	36	4
21	37	0
21	38	4
21	39	4
21	40	3
21	41	4
21	42	0
21	43	4
21	44	4
21	45	5
21	46	0
21	47	0
21	48	0
21	49	0
21	50	0
21	51	0
21	52	0
21	53	3
21	54	0
21	55	4
21	56	0
21	57	4
21	58	3
21	59	3
21	60	5
21	61	5
21	62	5
21	63	4
21	64	4
21	65	3
21	66	0
21	67	5
21	68	0
21	69	0
21	70	0
21	71	0
21	72	3
21	73	3
21	74	4
21	75	4
21	76	3
21	77	0
21	78	4
21	79	0
21	80	3
21	81	0
21	82	4
21	83	0
21	84	4
21	85	0
21	86	0
21	87	3
21	88	4
21	89	0
21	90	3
21	91	0
21	92	0
21	93	0
21	94	0
21	95	3
21	96	0
21	97	0
21	98	0
21	99	0
21	100	0
21	101	0
21	102	3
21	103	3
21	104	0
21	105	2
21	106	0
21	107	0
21	108	0
21	109	2
21	110	4
21	111	0
21	112	3
21	113	2
21	114	0
21	115	4
21	116	0
21	117	1
21	118	4
21	119	3
21	120	4
21	121	3
21	122	2
21	123	2
21	124	5
21	125	5
21	126	2
21	127	0
21	128	2
21	129	0
21	130	4
21	131	4
21	132	0
21	133	3
21	134	4
21	135	4
21	136	4
21	137	0
21	138	0
21	139	0
21	140	3
21	141	4
21	142	3
21	143	1
21	144	3
21	145	0
21	146	1
21	147	0
21	148	4
21	149	0
21	150	3
22	1	4
22	2	4
22	3	3
22	4	1
22	5	2
22	6	4
22	7	2,5
22	8	1
22	9	3
22	10	0
22	11	0
22	12	4
22	13	2
22	14	1
22	15	1
22	16	0
22	17	3
22	18	2
22	19	0
22	20	0
22	21	3
22	22	0
22	23	0
22	24	3,5
22	25	4
22	26	1
22	27	2
22	28	0
22	29	2
22	30	0
22	31	0
22	32	0
22	33	3,5
22	34	0
22	35	4
22	36	3
22	37	0
22	38	4,5
22	39	0
22	40	3,5
22	41	0
22	42	3
22	43	0
22	44	4
22	45	2,5
22	46	0
22	47	0
22	48	0
22	49	1,5
22	50	0
22	51	0
22	52	0
22	53	0
22	54	0
22	55	3
22	56	4,5
22	57	4
22	58	2
22	59	1,5
22	60	0
22	61	0
22	62	0
22	63	3,5
22	64	3
22	65	0
22	66	0
22	67	3,5
22	68	0
22	69	1
22	70	1
22	71	2
22	72	3
22	73	3
22	74	4
22	75	4,5
22	76	2
22	77	0
22	78	4,5
22	79	0
22	80	3,5
22	81	3
22	82	0
22	83	0
22	84	0
22	85	0
22	86	0
22	87	2
22	88	3,5
22	89	0
22	90	0
22	91	0
22	92	0
22	93	0
22	94	0
22	95	3
22	96	0
22	97	0
22	98	0
22	99	1,5
22	100	0
22	101	1
22	102	2
22	103	1
22	104	0
22	105	5
22	106	1
22	107	1
22	108	3
22	109	2
22	110	3
22	111	0
22	112	2
22	113	1
22	114	0
22	115	0
22	116	2
22	117	2
22	118	1
22	119	0
22	120	0
22	121	3,5
22	122	3
22	123	0
22	124	1
22	125	0
22	126	0
22	127	1,5
22	128	3
22	129	4
22	130	5
22	131	0
22	132	0
22	133	2
22	134	3
22	135	4
22	136	2,5
22	137	0
22	138	0
22	139	0
22	140	1
22	141	0
22	142	0
22	143	5
22	144	0
22	145	3
22	146	2
22	147	0
22	148	0
22	149	0
22	150	2
23	1	0
23	2	2
23	3	3
23	4	0
23	5	2
23	6	4
23	7	4
23	8	4
23	9	3
23	10	4
23	11	0
23	12	3
23	13	4
23	14	0
23	15	4
23	16	0
23	17	3
23	18	0
23	19	0
23	20	0
23	21	5
23	22	0
23	23	0
23	24	3
23	25	0
23	26	0
23	27	3
23	28	0
23	29	0
23	30	4
23	31	0
23	32	0
23	33	5
23	34	0
23	35	0
23	36	5
23	37	0
23	38	5
23	39	0
23	40	0
23	41	0
23	42	0
23	43	0
23	44	3
23	45	3
23	46	0
23	47	0
23	48	0
23	49	0
23	50	0
23	51	0
23	52	0
23	53	0
23	54	0
23	55	4
23	56	0
23	57	4
23	58	5
23	59	0
23	60	3
23	61	5
23	62	5
23	63	0
23	64	0
23	65	4
23	66	0
23	67	4
23	68	0
23	69	0
23	70	0
23	71	4
23	72	5
23	73	5
23	74	0
23	75	5
23	76	2
23	77	0
23	78	5
23	79	0
23	80	0
23	81	4
23	82	0
23	83	0
23	84	0
23	85	0
23	86	0
23	87	0
23	88	4
23	89	3
23	90	0
23	91	0
23	92	0
23	93	0
23	94	0
23	95	3
23	96	0
23	97	0
23	98	0
23	99	0
23	100	0
23	101	0
23	102	0
23	103	5
23	104	0
23	105	5
23	106	0
23	107	0
23	108	0
23	109	3
23	110	0
23	111	0
23	112	0
23	113	1
23	114	0
23	115	3
23	116	0
23	117	0
23	118	5
23	119	5
23	120	0
23	121	5
23	122	0
23	123	0
23	124	3
23	125	0
23	126	4
23	127	0
23	128	4
23	129	0
23	130	3
23	131	0
23	132	0
23	133	0
23	134	0
23	135	0
23	136	0
23	137	0
23	138	0
23	139	0
23	140	4
23	141	0
23	142	4
23	143	4
23	144	0
23	145	0
23	146	2
23	147	0
23	148	0
23	149	0
23	150	0
24	1	5
24	2	4
24	3	4
24	4	3
24	5	4
24	6	4
24	7	4
24	8	5
24	9	5
24	10	5
24	11	4
24	12	4
24	13	3
24	14	3
24	15	5
24	16	4
24	17	5
24	18	2
24	19	3
24	20	3
24	21	5
24	22	3
24	23	4
24	24	5
24	25	3
24	26	4
24	27	5
24	28	3
24	29	3
24	30	5
24	31	4
24	32	2
24	33	4
24	34	2
24	35	5
24	36	5
24	37	2
24	38	5
24	39	4
24	40	5
24	41	4
24	42	3
24	43	3
24	44	5
24	45	4
24	46	4
24	47	3
24	48	5
24	49	3
24	50	3
24	51	2
24	52	2
24	53	2
24	54	3
24	55	4
24	56	5
24	57	5
24	58	5
24	59	5
24	60	5
24	61	5
24	62	5
24	63	5
24	64	5
24	65	5
24	66	5
24	67	5
24	68	4
24	69	3
24	70	5
24	71	5
24	72	5
24	73	5
24	74	5
24	75	5
24	76	5
24	77	5
24	78	5
24	79	3
24	80	5
24	81	5
24	82	5
24	83	5
24	84	4
24	85	5
24	86	3
24	87	4
24	88	5
24	89	5
24	90	4
24	91	3
24	92	4
24	93	4
24	94	3
24	95	4
24	96	4
24	97	5
24	98	4
24	99	5
24	100	3
24	101	3
24	102	5
24	103	5
24	104	5
24	105	5
24	106	3
24	107	4
24	108	5
24	109	5
24	110	5
24	111	4
24	112	5
24	113	4
24	114	4
24	115	5
24	116	5
24	117	5
24	118	5
24	119	5
24	120	3
24	121	5
24	122	5
24	123	5
24	124	5
24	125	5
24	126	5
24	127	5
24	128	5
24	129	5
24	130	5
24	131	5
24	132	4
24	133	5
24	134	5
24	135	5
24	136	5
24	137	4
24	138	3
24	139	4
24	140	5
24	141	5
24	142	5
24	143	5
24	144	5
24	145	4
24	146	5
24	147	4
24	148	5
24	149	4
24	150	5
25	1	0
25	2	3
25	3	0
25	4	4
25	5	0
25	6	0
25	7	0
25	8	4
25	9	0
25	10	5
25	11	4
25	12	2
25	13	0
25	14	4
25	15	4
25	16	0
25	17	3,5
25	18	0
25	19	3
25	20	0
25	21	4
25	22	0
25	23	0
25	24	4
25	25	0
25	26	0
25	27	0
25	28	0
25	29	3,5
25	30	0
25	31	0
25	32	0
25	33	2
25	34	0
25	35	0
25	36	5
25	37	0
25	38	0
25	39	0
25	40	3
25	41	0
25	42	0
25	43	0
25	44	0
25	45	0
25	46	0
25	47	0
25	48	0
25	49	0
25	50	0
25	51	0
25	52	0
25	53	4
25	54	0
25	55	2
25	56	0
25	57	2
25	58	5
25	59	2
25	60	3
25	61	2
25	62	4
25	63	2
25	64	3,5
25	65	0
25	66	0
25	67	4
25	68	0
25	69	1
25	70	1
25	71	1
25	72	5
25	73	5
25	74	3
25	75	2
25	76	2
25	77	0
25	78	1
25	79	0
25	80	1
25	81	1
25	82	2
25	83	0
25	84	1
25	85	3,5
25	86	0
25	87	2
25	88	3
25	89	2
25	90	3
25	91	0
25	92	3
25	93	0
25	94	0
25	95	2
25	96	0
25	97	0
25	98	0
25	99	3
25	100	4
25	101	1
25	102	2
25	103	4
25	104	0
25	105	5
25	106	0
25	107	1
25	108	4
25	109	0
25	110	3,5
25	111	0
25	112	2
25	113	1
25	114	1
25	115	3
25	116	0
25	117	0
25	118	4
25	119	4
25	120	0
25	121	0
25	122	0
25	123	1
25	124	2
25	125	0
25	126	0
25	127	0
25	128	1
25	129	4,5
25	130	5
25	131	2
25	132	0
25	133	1
25	134	0
25	135	5
25	136	0
25	137	1
25	138	0
25	139	0
25	140	3,5
25	141	0
25	142	1
25	143	3
25	144	0
25	145	1
25	146	0
25	147	0
25	148	4
25	149	0
25	150	2
26	1	0
26	2	2
26	3	2
26	4	0
26	5	3
26	6	3
26	7	4
26	8	4
26	9	3
26	10	4
26	11	2
26	12	4
26	13	2
26	14	2
26	15	4
26	16	0
26	17	0
26	18	2
26	19	0
26	20	0
26	21	4
26	22	4
26	23	2
26	24	5
26	25	0
26	26	0
26	27	0
26	28	0
26	29	3
26	30	4
26	31	0
26	32	0
26	33	4
26	34	0
26	35	5
26	36	4
26	37	0
26	38	4
26	39	5
26	40	5
26	41	5
26	42	4
26	43	4
26	44	2
26	45	3
26	46	0
26	47	0
26	48	5
26	49	2
26	50	0
26	51	5
26	52	3
26	53	5
26	54	2
26	55	3
26	56	4
26	57	0
26	58	4
26	59	2
26	60	5
26	61	5
26	62	5
26	63	4
26	64	5
26	65	5
26	66	5
26	67	5
26	68	3
26	69	0
26	70	3
26	71	2
26	72	5
26	73	5
26	74	4
26	75	3
26	76	2
26	77	0
26	78	5
26	79	4
26	80	2
26	81	3
26	82	5
26	83	0
26	84	5
26	85	3
26	86	5
26	87	5
26	88	4
26	89	3
26	90	3
26	91	2
26	92	4
26	93	0
26	94	4
26	95	4
26	96	5
26	97	5
26	98	0
26	99	0
26	100	4
26	101	0
26	102	5
26	103	5
26	104	0
26	105	4
26	106	0
26	107	0
26	108	3
26	109	5
26	110	5
26	111	3
26	112	5
26	113	4
26	114	0
26	115	4
26	116	4
26	117	3
26	118	5
26	119	5
26	120	0
26	121	4
26	122	5
26	123	5
26	124	5
26	125	5
26	126	5
26	127	0
26	128	4
26	129	2
26	130	4
26	131	0
26	132	5
26	133	5
26	134	4
26	135	4
26	136	2
26	137	4
26	138	0
26	139	0
26	140	4
26	141	5
26	142	3
26	143	5
26	144	0
26	145	0
26	146	3
26	147	0
26	148	4
26	149	0
26	150	5
27	1	3
27	2	1
27	3	1
27	4	2
27	5	2
27	6	5
27	7	5
27	8	1
27	9	1
27	10	1
27	11	3,5
27	12	1
27	13	2
27	14	1
27	15	1
27	16	1,5
27	17	2
27	18	1
27	19	1
27	20	4
27	21	4
27	22	4
27	23	0
27	24	3
27	25	5
27	26	1
27	27	5
27	28	3,5
27	29	1
27	30	0
27	31	0
27	32	5
27	33	2
27	34	0
27	35	4
27	36	4,5
27	37	1
27	38	3
27	39	3
27	40	0
27	41	0
27	42	0
27	43	4,5
27	44	4
27	45	2
27	46	5
27	47	5
27	48	3
27	49	1
27	50	4
27	51	3
27	52	4
27	53	4
27	54	0
27	55	5
27	56	2
27	57	2
27	58	1
27	59	3
27	60	1
27	61	1
27	62	1
27	63	1
27	64	2
27	65	2,5
27	66	4
27	67	3
27	68	1
27	69	5
27	70	2
27	71	5
27	72	1
27	73	1
27	74	0
27	75	2,5
27	76	1,5
27	77	4
27	78	4,5
27	79	1,5
27	80	3,5
27	81	3,5
27	82	2
27	83	0
27	84	1
27	85	1
27	86	4
27	87	4
27	88	3
27	89	0
27	90	3,5
27	91	2
27	92	3,5
27	93	4
27	94	0
27	95	3
27	96	3
27	97	2
27	98	4
27	99	2,5
27	100	2
27	101	1,5
27	102	3
27	103	1
27	104	0
27	105	4,5
27	106	0
27	107	1
27	108	3
27	109	3,5
27	110	3,5
27	111	3,5
27	112	0
27	113	4
27	114	2
27	115	0
27	116	1
27	117	0
27	118	4
27	119	1
27	120	0
27	121	2,5
27	122	2
27	123	3
27	124	4
27	125	1
27	126	1
27	127	2,5
27	128	5
27	129	5
27	130	2
27	131	0
27	132	0
27	133	4
27	134	3
27	135	4
27	136	1
27	137	2
27	138	2
27	139	4
27	140	1
27	141	1,5
27	142	4
27	143	4,5
27	144	3,5
27	145	3,5
27	146	2
27	147	2,5
27	148	5
27	149	1,5
27	150	3,5
28	1	0
28	2	2
28	3	4
28	4	0
28	5	3
28	6	0
28	7	0
28	8	3
28	9	0
28	10	4
28	11	0
28	12	4
28	13	0
28	14	0
28	15	4
28	16	0
28	17	0
28	18	3
28	19	0
28	20	4
28	21	4
28	22	0
28	23	0
28	24	0
28	25	0
28	26	0
28	27	0
28	28	0
28	29	1
28	30	3
28	31	0
28	32	0
28	33	4
28	34	0
28	35	4
28	36	0
28	37	0
28	38	5
28	39	4
28	40	3
28	41	0
28	42	0
28	43	0
28	44	3
28	45	4
28	46	0
28	47	0
28	48	0
28	49	0
28	50	0
28	51	2
28	52	0
28	53	0
28	54	0
28	55	1
28	56	0
28	57	0
28	58	3
28	59	1
28	60	4
28	61	5
28	62	4
28	63	3
28	64	0
28	65	0
28	66	0
28	67	4
28	68	0
28	69	0
28	70	3
28	71	0
28	72	3
28	73	3
28	74	0
28	75	0
28	76	0
28	77	0
28	78	3
28	79	3
28	80	0
28	81	4
28	82	0
28	83	0
28	84	0
28	85	0
28	86	0
28	87	0
28	88	4
28	89	4
28	90	0
28	91	0
28	92	0
28	93	0
28	94	0
28	95	5
28	96	0
28	97	0
28	98	0
28	99	4
28	100	0
28	101	0
28	102	0
28	103	0
28	104	0
28	105	4
28	106	0
28	107	0
28	108	3
28	109	0
28	110	4
28	111	5
28	112	0
28	113	4
28	114	0
28	115	0
28	116	0
28	117	4
28	118	5
28	119	3
28	120	0
28	121	5
28	122	0
28	123	0
28	124	5
28	125	4
28	126	3
28	127	0
28	128	4
28	129	0
28	130	5
28	131	5
28	132	0
28	133	0
28	134	0
28	135	0
28	136	5
28	137	5
28	138	0
28	139	0
28	140	3
28	141	0
28	142	4
28	143	0
28	144	0
28	145	0
28	146	4
28	147	0
28	148	5
28	149	4
28	150	0
29	1	4
29	2	4
29	3	3
29	4	0
29	5	0
29	6	5
29	7	4
29	8	3
29	9	4
29	10	3
29	11	3
29	12	3
29	13	1
29	14	0
29	15	3
29	16	4
29	17	4
29	18	0
29	19	0
29	20	0
29	21	5
29	22	4
29	23	0
29	24	5
29	25	0
29	26	0
29	27	0
29	28	0
29	29	4
29	30	4
29	31	0
29	32	0
29	33	5
29	34	0
29	35	4
29	36	5
29	37	3
29	38	5
29	39	5
29	40	4
29	41	5
29	42	2
29	43	0
29	44	3
29	45	2
29	46	0
29	47	0
29	48	5
29	49	5
29	50	0
29	51	5
29	52	0
29	53	0
29	54	0
29	55	4
29	56	5
29	57	4
29	58	5
29	59	3
29	60	2
29	61	2
29	62	2
29	63	4
29	64	5
29	65	5
29	66	0
29	67	5
29	68	0
29	69	3
29	70	3
29	71	3
29	72	5
29	73	5
29	74	4
29	75	5
29	76	1
29	77	5
29	78	5
29	79	5
29	80	5
29	81	0
29	82	3
29	83	0
29	84	3
29	85	0
29	86	0
29	87	3
29	88	4
29	89	4
29	90	0
29	91	0
29	92	0
29	93	0
29	94	0
29	95	5
29	96	3
29	97	4
29	98	0
29	99	3
29	100	4
29	101	0
29	102	3
29	103	5
29	104	5
29	105	5
29	106	0
29	107	5
29	108	5
29	109	3
29	110	5
29	111	5
29	112	4
29	113	5
29	114	3
29	115	5
29	116	4
29	117	4
29	118	5
29	119	5
29	120	0
29	121	5
29	122	3
29	123	0
29	124	5
29	125	0
29	126	0
29	127	0
29	128	5
29	129	5
29	130	5
29	131	5
29	132	0
29	133	4
29	134	0
29	135	5
29	136	3
29	137	0
29	138	0
29	139	0
29	140	5
29	141	5
29	142	5
29	143	4
29	144	0
29	145	3
29	146	0
29	147	0
29	148	0
29	149	0
29	150	3
30	1	3
30	2	4
30	3	3
30	4	2
30	5	2
30	6	5
30	7	5
30	8	5
30	9	5
30	10	4
30	11	4
30	12	4
30	13	1
30	14	0
30	15	4
30	16	5
30	17	5
30	18	1
30	19	3
30	20	2
30	21	5
30	22	4
30	23	1
30	24	3
30	25	1
30	26	0
30	27	5
30	28	0
30	29	2
30	30	0
30	31	1
30	32	3
30	33	4
30	34	0
30	35	2
30	36	5
30	37	4
30	38	5
30	39	5
30	40	3
30	41	4
30	42	4
30	43	0
30	44	3
30	45	2
30	46	0
30	47	0
30	48	3
30	49	3
30	50	0
30	51	0
30	52	0
30	53	0
30	54	0
30	55	4
30	56	5
30	57	1
30	58	5
30	59	2
30	60	4
30	61	5
30	62	4
30	63	3
30	64	5
30	65	5
30	66	5
30	67	5
30	68	0
30	69	0
30	70	1
30	71	4
30	72	5
30	73	5
30	74	4
30	75	5
30	76	4
30	77	5
30	78	5
30	79	4
30	80	5
30	81	2
30	82	4
30	83	0
30	84	4
30	85	5
30	86	0
30	87	0
30	88	3
30	89	0
30	90	0
30	91	0
30	92	0
30	93	0
30	94	0
30	95	3
30	96	0
30	97	4
30	98	3
30	99	2
30	100	0
30	101	3
30	102	0
30	103	4
30	104	0
30	105	5
30	106	0
30	107	0
30	108	5
30	109	0
30	110	0
30	111	0
30	112	0
30	113	1
30	114	4
30	115	0
30	116	4
30	117	0
30	118	3
30	119	4
30	120	1
30	121	4
30	122	3
30	123	0
30	124	1
30	125	4
30	126	3
30	127	0
30	128	4
30	129	4
30	130	5
30	131	0
30	132	0
30	133	1
30	134	1
30	135	5
30	136	0
30	137	0
30	138	0
30	139	0
30	140	4
30	141	3
30	142	3
30	143	2
30	144	1
30	145	2
30	146	1
30	147	0
30	148	0
30	149	0
30	150	1
